species_id,species_form,move_id,is_elite_move
137,NORMAL,781,False
137,NORMAL,813,False
138,NORMAL,29,False
138,NORMAL,36,False
138,NORMAL,37,True
138,NORMAL,70,True
138,NORMAL,155,False
138,NORMAL,748,False
138,NORMAL,762,False
139,NORMAL,36,False
139,NORMAL,38,True
139,NORMAL,73,False
139,NORMAL,155,False
139,NORMAL,748,False
139,NORMAL,759,True
139,NORMAL,762,False
140,NORMAL,32,False
140,NORMAL,36,False
140,NORMAL,37,False
140,NORMAL,748,False
140,NORMAL,752,False
141,NORMAL,13,False
141,NORMAL,36,False
141,NORMAL,71,False
141,NORMAL,732,True
141,NORMAL,748,False
141,NORMAL,773,False
141,NORMAL,815,False
142,NORMAL,2,False
142,NORMAL,36,False
142,NORMAL,38,False
142,NORMAL,45,False
142,NORMAL,200,False
142,NORMAL,734,False
142,NORMAL,736,False
142,NORMAL,759,False
142,NORMAL,771,False
143,NORMAL,2,False
143,NORMAL,12,False
143,NORMAL,89,False
143,NORMAL,164,False
143,NORMAL,173,False
143,NORMAL,198,False
143,NORMAL,205,False
143,NORMAL,744,False
143,NORMAL,766,False
143,NORMAL,819,True
144,GALARIAN,36,False
144,GALARIAN,152,False
144,GALARIAN,171,False
144,GALARIAN,233,False
144,GALARIAN,758,False
144,GALARIAN,767,False
144,NORMAL,19,False
144,NORMAL,20,False
144,NORMAL,36,False
144,NORMAL,76,False
144,NORMAL,83,True
144,NORMAL,278,False
144,NORMAL,749,False
144,NORMAL,750,False
144,NORMAL,776,False
145,GALARIAN,36,False
145,GALARIAN,141,False
145,GALARIAN,152,False
145,GALARIAN,233,False
145,GALARIAN,775,False
145,NORMAL,18,False
145,NORMAL,21,False
145,NORMAL,36,False
145,NORMAL,48,False
145,NORMAL,49,False
145,NORMAL,148,False
145,NORMAL,737,True
145,NORMAL,781,False
146,GALARIAN,36,False
146,GALARIAN,152,False
146,GALARIAN,225,False
146,GALARIAN,233,False
146,GALARIAN,735,False
146,GALARIAN,742,False
146,NORMAL,21,False
146,NORMAL,36,False
146,NORMAL,69,False
146,NORMAL,153,True
146,NORMAL,166,False
146,NORMAL,233,False
146,NORMAL,742,False
146,NORMAL,801,False
147,NORMAL,1,False
147,NORMAL,33,False
147,NORMAL,50,False
147,NORMAL,736,False
147,NORMAL,798,False
148,NORMAL,1,False
148,NORMAL,33,False
148,NORMAL,51,False
148,NORMAL,89,False
148,NORMAL,736,False
148,NORMAL,798,False
149,NORMAL,2,False
149,NORMAL,47,False
149,NORMAL,51,True
149,NORMAL,52,False
149,NORMAL,83,False
149,NORMAL,173,False
149,NORMAL,181,True
149,NORMAL,205,False
149,NORMAL,736,False
149,NORMAL,771,False
149,NORMAL,785,False
150,A,12,False
150,A,38,False
150,A,75,True
150,A,142,False
150,A,171,False
150,A,767,False
150,A,798,False
150,NORMAL,2,True
150,NORMAL,8,False
150,NORMAL,19,False
150,NORMAL,43,True
150,NORMAL,49,False
150,NORMAL,74,False
150,NORMAL,75,True
150,NORMAL,143,False
150,NORMAL,758,False
150,NORMAL,767,False
150,NORMAL,775,True
151,NORMAL,2,False
151,NORMAL,3,False
151,NORMAL,13,False
151,NORMAL,17,False
151,NORMAL,19,False
151,NORMAL,20,False
151,NORMAL,31,False
151,NORMAL,35,False
151,NORMAL,36,False
151,NORMAL,38,False
151,NORMAL,48,False
151,NORMAL,49,False
151,NORMAL,52,False
151,NORMAL,55,False
151,NORMAL,63,False
151,NORMAL,67,False
151,NORMAL,74,False
151,NORMAL,79,False
151,NORMAL,143,False
151,NORMAL,147,False
151,NORMAL,163,False
151,NORMAL,166,False
151,NORMAL,168,False
151,NORMAL,169,False
151,NORMAL,180,False
151,NORMAL,745,False
151,NORMAL,750,False
151,NORMAL,754,False
151,NORMAL,755,False
151,NORMAL,756,False
151,NORMAL,771,False
151,NORMAL,773,False
151,NORMAL,781,False
151,NORMAL,782,False
151,NORMAL,785,False
151,NORMAL,792,False
151,NORMAL,793,False
151,NORMAL,810,False
151,NORMAL,815,False
152,NORMAL,89,False
152,NORMAL,168,False
152,NORMAL,169,False
152,NORMAL,746,False
152,NORMAL,753,False
152,NORMAL,880,False
153,NORMAL,36,False
153,NORMAL,168,False
153,NORMAL,169,False
153,NORMAL,747,False
153,NORMAL,753,False
153,NORMAL,880,False
154,NORMAL,12,False
154,NORMAL,24,False
154,NORMAL,79,False
154,NORMAL,192,True
154,NORMAL,746,False
154,NORMAL,747,False
154,NORMAL,880,False
155,NORMAL,8,False
155,NORMAL,67,False
155,NORMAL,85,False
155,NORMAL,741,False
155,NORMAL,753,False
156,NORMAL,8,False
156,NORMAL,9,False
156,NORMAL,67,False
156,NORMAL,741,False
156,NORMAL,753,False
157,HISUIAN,43,False
157,HISUIAN,78,False
157,HISUIAN,147,False
157,HISUIAN,161,False
157,HISUIAN,166,False
157,HISUIAN,741,False
157,HISUIAN,796,False
157,NORMAL,47,False
157,NORMAL,69,False
157,NORMAL,79,False
157,NORMAL,166,False
157,NORMAL,194,True
157,NORMAL,741,False
157,NORMAL,745,False
157,NORMAL,874,False
158,NORMAL,32,False
158,NORMAL,71,False
158,NORMAL,175,False
158,NORMAL,752,False
158,NORMAL,762,False
159,NORMAL,14,False
159,NORMAL,71,False
159,NORMAL,175,False
159,NORMAL,752,False
159,NORMAL,762,False
160,NORMAL,19,False
160,NORMAL,73,False
160,NORMAL,175,False
160,NORMAL,195,True
160,NORMAL,734,False
160,NORMAL,745,False
160,NORMAL,762,True
160,NORMAL,815,False
160,NORMAL,857,False
161,NORMAL,9,False
161,NORMAL,84,False
161,NORMAL,168,False
161,NORMAL,751,False
161,NORMAL,752,False
162,NORMAL,2,False
162,NORMAL,9,False
162,NORMAL,84,False
162,NORMAL,85,False
162,NORMAL,279,False
162,NORMAL,735,False
162,NORMAL,751,False
163,NORMAL,22,False
163,NORMAL,153,False
163,NORMAL,161,False
163,NORMAL,743,False
163,NORMAL,770,False
164,NORMAL,43,False
164,NORMAL,74,False
164,NORMAL,153,False
164,NORMAL,161,False
164,NORMAL,742,False
164,NORMAL,806,False
165,NORMAL,22,False
165,NORMAL,85,False
165,NORMAL,158,False
165,NORMAL,733,False
165,NORMAL,753,False
166,NORMAL,22,False
166,NORMAL,26,False
166,NORMAL,142,False
166,NORMAL,158,False
166,NORMAL,733,False
166,NORMAL,775,False
166,NORMAL,793,False
167,NORMAL,28,False
167,NORMAL,58,False
167,NORMAL,65,False
167,NORMAL,733,False
167,NORMAL,768,False
168,NORMAL,7,False
168,NORMAL,40,False
168,NORMAL,58,False
168,NORMAL,202,False
168,NORMAL,279,False
168,NORMAL,768,False
168,NORMAL,792,False
169,NORMAL,27,False
169,NORMAL,43,False
169,NORMAL,58,False
169,NORMAL,59,False
169,NORMAL,82,False
169,NORMAL,734,False
169,NORMAL,787,False
170,NORMAL,29,False
170,NORMAL,49,False
170,NORMAL,71,False
170,NORMAL,738,False
170,NORMAL,769,False
171,NORMAL,48,False
171,NORMAL,49,False
171,NORMAL,73,False
171,NORMAL,180,False
171,NORMAL,738,False
171,NORMAL,762,False
171,NORMAL,781,False
172,NORMAL,47,False
172,NORMAL,49,False
172,NORMAL,53,False
172,NORMAL,737,False
173,NORMAL,35,False
173,NORMAL,65,False
173,NORMAL,74,True
173,NORMAL,85,False
173,NORMAL,89,True
173,NORMAL,168,False
173,NORMAL,754,False
173,NORMAL,766,False
174,NORMAL,43,False
174,NORMAL,74,False
174,NORMAL,85,False
174,NORMAL,89,True
174,NORMAL,147,False
174,NORMAL,754,False
174,NORMAL,770,False
175,NORMAL,35,False
175,NORMAL,36,False
175,NORMAL,55,False
175,NORMAL,743,False
175,NORMAL,766,True
175,NORMAL,813,False
176,NORMAL,21,False
176,NORMAL,22,False
176,NORMAL,35,False
176,NORMAL,36,False
176,NORMAL,54,False
176,NORMAL,55,False
176,NORMAL,766,True
176,NORMAL,771,True
176,NORMAL,806,False
176,NORMAL,813,False
176,NORMAL,876,False
177,NORMAL,18,False
177,NORMAL,35,False
177,NORMAL,161,False
177,NORMAL,743,False
177,NORMAL,751,False
178,NORMAL,22,False
178,NORMAL,35,False
178,NORMAL,42,False
178,NORMAL,171,False
178,NORMAL,743,False
178,NORMAL,770,False
178,NORMAL,787,False
179,NORMAL,16,False
179,NORMAL,49,False
179,NORMAL,89,False
179,NORMAL,279,False
179,NORMAL,737,False
179,NORMAL,753,False
180,NORMAL,16,False
180,NORMAL,39,False
180,NORMAL,49,False
180,NORMAL,279,False
180,NORMAL,753,False
180,NORMAL,781,False
181,NORMAL,39,False
181,NORMAL,47,False
181,NORMAL,48,False
181,NORMAL,51,True
181,NORMAL,143,False
181,NORMAL,148,False
181,NORMAL,254,False
181,NORMAL,279,False
181,NORMAL,781,False
181,NORMAL,782,False
182,NORMAL,24,False
182,NORMAL,55,False
182,NORMAL,80,False
182,NORMAL,747,False
182,NORMAL,757,False
182,NORMAL,803,False
182,NORMAL,880,False
183,NORMAL,29,False
183,NORMAL,33,False
183,NORMAL,89,False
183,NORMAL,753,False
183,NORMAL,769,False
184,NORMAL,19,False
184,NORMAL,57,False
184,NORMAL,73,False
184,NORMAL,769,False
184,NORMAL,773,False
185,NORMAL,12,False
185,NORMAL,13,False
185,NORMAL,37,False
185,NORMAL,38,False
185,NORMAL,259,False
185,NORMAL,279,False
185,NORMAL,759,False
185,NORMAL,775,False
186,NORMAL,12,True
186,NORMAL,19,True
186,NORMAL,20,False
186,NORMAL,72,False
186,NORMAL,73,False
186,NORMAL,180,False
186,NORMAL,191,False
186,NORMAL,748,False
186,NORMAL,769,False
187,NORMAL,34,False
187,NORMAL,55,False
187,NORMAL,168,False
187,NORMAL,753,False
187,NORMAL,803,False
188,NORMAL,55,False
188,NORMAL,168,False
188,NORMAL,169,False
188,NORMAL,753,False
188,NORMAL,803,False
189,NORMAL,22,False
189,NORMAL,55,False
189,NORMAL,79,False
189,NORMAL,169,False
189,NORMAL,251,True
189,NORMAL,792,False
189,NORMAL,803,False
189,NORMAL,876,False
190,NORMAL,22,False
190,NORMAL,31,False
190,NORMAL,85,False
190,NORMAL,752,False
190,NORMAL,795,False
191,NORMAL,34,False
191,NORMAL,168,False
191,NORMAL,169,False
191,NORMAL,747,False
191,NORMAL,755,False
192,NORMAL,24,False
192,NORMAL,59,False
192,NORMAL,79,False
192,NORMAL,235,False
192,NORMAL,747,False
192,NORMAL,803,False
193,NORMAL,22,False
193,NORMAL,36,False
193,NORMAL,158,False
193,NORMAL,742,False
193,NORMAL,751,False
194,NORMAL,9,False
194,NORMAL,64,False
194,NORMAL,89,False
194,NORMAL,748,False
194,NORMAL,762,False
194,PALDEA,9,False
194,PALDEA,60,False
194,PALDEA,89,False
194,PALDEA,748,False
194,PALDEA,756,False
195,NORMAL,12,False
195,NORMAL,13,False
195,NORMAL,33,True
195,NORMAL,59,False
195,NORMAL,64,False
195,NORMAL,199,False
195,NORMAL,208,False
195,NORMAL,748,False
195,NORMAL,762,False
196,NORMAL,11,False
196,NORMAL,43,True
196,NORMAL,74,False
196,NORMAL,171,False
196,NORMAL,196,True
196,NORMAL,242,False
196,NORMAL,766,False
196,NORMAL,767,False
197,NORMAL,3,False
197,NORMAL,74,True
197,NORMAL,176,False
197,NORMAL,196,True
197,NORMAL,770,False
197,NORMAL,810,False
198,NORMAL,3,False
198,NORMAL,18,False
198,NORMAL,176,False
198,NORMAL,743,False
198,NORMAL,770,False
199,GALARIAN,35,False
199,GALARIAN,43,False
199,GALARIAN,60,False
199,GALARIAN,72,False
199,GALARIAN,171,False
199,GALARIAN,180,True
199,GALARIAN,757,False
199,GALARIAN,767,False
199,GALARIAN,796,False
199,NORMAL,20,False
199,NORMAL,69,False
199,NORMAL,72,False
199,NORMAL,74,False
199,NORMAL,180,True
199,NORMAL,762,False
199,NORMAL,767,False
200,NORMAL,3,False
200,NORMAL,40,False
200,NORMAL,42,False
200,NORMAL,795,False
200,NORMAL,796,False
200,NORMAL,924,False
201,A,91,False
201,A,813,False
201,B,91,False
201,B,813,False
201,C,91,False
201,C,813,False
201,D,91,False
201,D,813,False
201,E,91,False
201,E,813,False
201,EXCLAMATION_POINT,91,False
201,EXCLAMATION_POINT,813,False
201,F,91,False
201,F,813,False
201,G,91,False
201,G,813,False
201,H,91,False
201,H,813,False
201,I,91,False
201,I,813,False
201,J,91,False
201,J,813,False
201,K,91,False
201,K,813,False
201,L,91,False
201,L,813,False
201,M,91,False
201,M,813,False
201,N,91,False
201,N,813,False
201,NORMAL,91,False
201,NORMAL,813,False
201,O,91,False
201,O,813,False
201,P,91,False
201,P,813,False
201,Q,91,False
201,Q,813,False
201,QUESTION_MARK,91,False
201,QUESTION_MARK,813,False
201,R,91,False
201,R,813,False
201,S,91,False
201,S,813,False
201,T,91,False
201,T,813,False
201,U,91,False
201,U,813,False
201,V,91,False
201,V,813,False
201,W,91,False
201,W,813,False
201,X,91,False
201,X,813,False
201,Y,91,False
201,Y,813,False
201,Z,91,False
201,Z,813,False
202,NORMAL,172,False
202,NORMAL,763,False
202,NORMAL,775,False
202,NORMAL,850,False
203,NORMAL,49,False
203,NORMAL,74,False
203,NORMAL,172,False
203,NORMAL,242,False
203,NORMAL,279,False
203,NORMAL,753,False
203,NORMAL,767,False
203,NORMAL,879,False
204,NORMAL,37,False
204,NORMAL,154,False
204,NORMAL,163,False
204,NORMAL,733,False
204,NORMAL,753,False
205,NORMAL,12,False
205,NORMAL,37,False
205,NORMAL,154,False
205,NORMAL,164,False
205,NORMAL,204,False
205,NORMAL,733,False
205,NORMAL,782,False
205,NORMAL,793,False
206,NORMAL,9,False
206,NORMAL,23,False
206,NORMAL,38,False
206,NORMAL,734,False
206,NORMAL,795,False
206,NORMAL,891,False
207,NORMAL,9,False
207,NORMAL,22,False
207,NORMAL,28,False
207,NORMAL,732,False
207,NORMAL,742,False
208,NORMAL,12,False
208,NORMAL,164,False
208,NORMAL,175,False
208,NORMAL,242,False
208,NORMAL,266,False
208,NORMAL,785,False
208,NORMAL,798,False
208,NORMAL,856,False
209,NORMAL,55,False
209,NORMAL,84,False
209,NORMAL,175,False
209,NORMAL,734,False
209,NORMAL,753,False
210,NORMAL,57,False
210,NORMAL,141,False
210,NORMAL,175,False
210,NORMAL,734,False
210,NORMAL,810,False
210,NORMAL,850,False
211,HISUIAN,3,False
211,HISUIAN,19,False
211,HISUIAN,33,False
211,HISUIAN,43,False
211,HISUIAN,59,False
211,HISUIAN,756,False
211,HISUIAN,768,False
211,NORMAL,19,False
211,NORMAL,33,False
211,NORMAL,60,False
211,NORMAL,72,False
211,NORMAL,199,False
211,NORMAL,206,False
211,NORMAL,762,False
211,NORMAL,768,False
212,NORMAL,28,False
212,NORMAL,45,False
212,NORMAL,66,False
212,NORMAL,279,False
212,NORMAL,732,False
212,NORMAL,761,False
213,NORMAL,13,False
213,NORMAL,155,False
213,NORMAL,163,False
213,NORMAL,759,False
213,NORMAL,793,False
214,NORMAL,7,False
214,NORMAL,12,False
214,NORMAL,37,False
214,NORMAL,141,False
214,NORMAL,155,False
214,NORMAL,305,False
214,NORMAL,732,False
214,NORMAL,775,False
214,NORMAL,793,False
215,HISUIAN,22,False
215,HISUIAN,66,False
215,HISUIAN,141,False
215,HISUIAN,756,False
215,HISUIAN,773,False
215,NORMAL,14,False
215,NORMAL,150,False
215,NORMAL,176,False
215,NORMAL,278,False
215,NORMAL,749,False
215,NORMAL,770,False
216,NORMAL,10,False
216,NORMAL,57,False
216,NORMAL,85,False
216,NORMAL,175,False
216,NORMAL,279,False
216,NORMAL,744,False
216,NORMAL,752,False
217,NORMAL,2,False
217,NORMAL,57,False
217,NORMAL,85,False
217,NORMAL,141,False
217,NORMAL,279,False
217,NORMAL,745,False
217,NORMAL,760,False
217,NORMAL,775,False
218,NORMAL,38,False
218,NORMAL,67,False
218,NORMAL,68,False
218,NORMAL,741,False
218,NORMAL,759,False
219,NORMAL,13,False
219,NORMAL,21,False
219,NORMAL,37,False
219,NORMAL,166,False
219,NORMAL,741,False
219,NORMAL,759,False
219,NORMAL,874,False
220,NORMAL,38,False
220,NORMAL,76,False
220,NORMAL,89,False
220,NORMAL,753,False
220,NORMAL,776,False
221,NORMAL,13,False
221,NORMAL,63,False
221,NORMAL,150,False
221,NORMAL,246,False
221,NORMAL,264,False
221,NORMAL,749,False
221,NORMAL,776,False
222,GALARIAN,39,False
222,GALARIAN,155,False
222,GALARIAN,161,False
222,GALARIAN,753,False
222,GALARIAN,795,False
222,NORMAL,29,False
222,NORMAL,39,False
222,NORMAL,155,False
222,NORMAL,753,False
222,NORMAL,769,False
223,NORMAL,71,False
223,NORMAL,144,False
223,NORMAL,155,False
223,NORMAL,748,False
223,NORMAL,762,False
224,NORMAL,61,False
224,NORMAL,71,False
224,NORMAL,144,False
224,NORMAL,199,False
224,NORMAL,203,False
224,NORMAL,748,False
224,NORMAL,762,False
224,NORMAL,855,False
225,NORMAL,14,False
225,NORMAL,22,False
225,NORMAL,76,False
225,NORMAL,233,False
225,NORMAL,278,False
225,NORMAL,823,False
226,NORMAL,19,False
226,NORMAL,22,False
226,NORMAL,29,False
226,NORMAL,71,False
226,NORMAL,742,False
226,NORMAL,769,False
226,NORMAL,803,False
227,NORMAL,17,False
227,NORMAL,152,False
227,NORMAL,153,False
227,NORMAL,771,False
227,NORMAL,787,False
228,NORMAL,3,False
228,NORMAL,8,False
228,NORMAL,175,False
228,NORMAL,741,False
228,NORMAL,770,False
229,NORMAL,8,False
229,NORMAL,69,False
229,NORMAL,175,False
229,NORMAL,176,False
229,NORMAL,772,False
229,NORMAL,810,False
230,NORMAL,20,False
230,NORMAL,73,False
230,NORMAL,85,False
230,NORMAL,173,False
230,NORMAL,203,False
230,NORMAL,736,False
230,NORMAL,762,True
230,NORMAL,815,False
231,NORMAL,38,False
231,NORMAL,63,False
231,NORMAL,89,False
231,NORMAL,279,False
231,NORMAL,753,False
231,NORMAL,773,False
232,NORMAL,12,False
232,NORMAL,57,False
232,NORMAL,89,False
232,NORMAL,164,False
232,NORMAL,279,False
232,NORMAL,753,False
232,NORMAL,765,False
232,NORMAL,775,False
232,NORMAL,850,False
233,NORMAL,2,False
233,NORMAL,79,False
233,NORMAL,148,False
233,NORMAL,236,False
233,NORMAL,781,False
233,NORMAL,813,False
233,NORMAL,855,False
234,NORMAL,7,False
234,NORMAL,87,False
234,NORMAL,147,False
234,NORMAL,753,False
234,NORMAL,766,False
236,NORMAL,31,False
236,NORMAL,38,False
236,NORMAL,84,False
236,NORMAL,753,False
236,NORMAL,773,False
237,NORMAL,13,False
237,NORMAL,141,False
237,NORMAL,163,False
237,NORMAL,278,False
237,NORMAL,773,False
237,NORMAL,775,False
238,NORMAL,14,False
238,NORMAL,19,False
238,NORMAL,35,False
238,NORMAL,750,True
238,NORMAL,754,False
238,NORMAL,776,False
239,NORMAL,16,False
239,NORMAL,47,False
239,NORMAL,49,True
239,NORMAL,84,False
239,NORMAL,737,False
239,NORMAL,739,False
240,NORMAL,8,True
240,NORMAL,68,False
240,NORMAL,78,False
240,NORMAL,84,False
240,NORMAL,740,False
240,NORMAL,741,False
241,NORMAL,19,False
241,NORMAL,49,False
241,NORMAL,87,False
241,NORMAL,89,False
241,NORMAL,163,False
241,NORMAL,753,False
241,NORMAL,766,False
241,NORMAL,891,False
242,NORMAL,2,False
242,NORMAL,55,False
242,NORMAL,74,False
242,NORMAL,147,True
242,NORMAL,754,False
242,NORMAL,766,False
243,NORMAL,43,False
243,NORMAL,48,False
243,NORMAL,49,False
243,NORMAL,147,False
243,NORMAL,224,False
243,NORMAL,737,False
243,NORMAL,782,False
243,S,43,False
243,S,48,False
243,S,49,False
243,S,147,False
243,S,224,False
243,S,737,False
243,S,782,False
244,NORMAL,8,False
244,NORMAL,45,False
244,NORMAL,67,False
244,NORMAL,69,False
244,NORMAL,166,False
244,NORMAL,280,False
244,NORMAL,772,False
244,NORMAL,801,False
244,S,8,False
244,S,45,False
244,S,67,False
244,S,69,False
244,S,166,False
244,S,280,False
244,S,772,False
244,S,801,False
245,NORMAL,19,False
245,NORMAL,29,False
245,NORMAL,71,False
245,NORMAL,72,False
245,NORMAL,73,False
245,NORMAL,762,False
245,NORMAL,806,False
245,NORMAL,810,False
245,NORMAL,813,True
245,NORMAL,857,False
245,S,19,False
245,S,29,False
245,S,71,False
245,S,72,False
245,S,73,False
245,S,762,False
245,S,806,False
245,S,810,False
245,S,813,True
245,S,857,False
246,NORMAL,36,False
246,NORMAL,87,False
246,NORMAL,175,False
246,NORMAL,734,False
246,NORMAL,773,False
247,NORMAL,9,False
247,NORMAL,36,False
247,NORMAL,175,False
247,NORMAL,734,False
247,NORMAL,773,False
248,NORMAL,13,False
248,NORMAL,69,False
248,NORMAL,175,False
248,NORMAL,254,False
248,NORMAL,734,False
248,NORMAL,736,False
248,NORMAL,798,False
248,NORMAL,829,True
249,NORMAL,73,False
249,NORMAL,153,False
249,NORMAL,171,False
249,NORMAL,227,True
249,NORMAL,233,False
249,NORMAL,785,False
249,NORMAL,806,False
249,S,73,False
249,S,153,False
249,S,171,False
249,S,227,True
249,S,233,False
249,S,785,False
249,S,806,False
250,OH,12,True
250,OH,69,False
250,OH,79,False
250,OH,152,False
250,OH,245,True
250,OH,771,False
250,OH,806,False
250,OH,813,False
250,OH,874,False
250,OH_NORMAL,12,True
250,OH_NORMAL,69,False
250,OH_NORMAL,79,False
250,OH_NORMAL,152,False
250,OH_NORMAL,245,True
250,OH_NORMAL,771,False
250,OH_NORMAL,806,False
250,OH_NORMAL,813,False
250,OH_NORMAL,874,False
250,OH_S,12,True
250,OH_S,69,False
250,OH_S,79,False
250,OH_S,152,False
250,OH_S,245,True
250,OH_S,771,False
250,OH_S,806,False
250,OH_S,813,False
250,OH_S,874,False
251,NORMAL,2,False
251,NORMAL,34,False
251,NORMAL,55,False
251,NORMAL,74,False
251,NORMAL,224,False
251,NORMAL,235,False
251,NORMAL,767,False
251,NORMAL,781,False
251,NORMAL,880,True
252,NORMAL,22,False
252,NORMAL,168,False
252,NORMAL,169,False
252,NORMAL,754,False
252,NORMAL,803,False
253,NORMAL,22,False
253,NORMAL,80,False
253,NORMAL,168,False
253,NORMAL,751,False
253,NORMAL,803,False
254,NORMAL,12,False
254,NORMAL,22,False
254,NORMAL,52,False
254,NORMAL,80,False
254,NORMAL,192,True
254,NORMAL,266,False
254,NORMAL,732,False
254,NORMAL,803,False
255,NORMAL,8,False
255,NORMAL,37,False
255,NORMAL,67,False
255,NORMAL,741,False
255,NORMAL,752,False
256,NORMAL,8,False
256,NORMAL,38,False
256,NORMAL,67,False
256,NORMAL,741,False
256,NORMAL,743,False
257,NORMAL,13,True
257,NORMAL,143,False
257,NORMAL,152,False
257,NORMAL,166,False
257,NORMAL,194,True
257,NORMAL,211,False
257,NORMAL,224,False
257,NORMAL,741,False
257,NORMAL,775,False
257,NORMAL,801,False
258,NORMAL,4,False
258,NORMAL,9,False
258,NORMAL,87,False
258,NORMAL,753,False
258,NORMAL,762,False
259,NORMAL,4,False
259,NORMAL,64,False
259,NORMAL,180,False
259,NORMAL,748,False
259,NORMAL,762,False
260,NORMAL,4,False
260,NORMAL,12,False
260,NORMAL,60,False
260,NORMAL,180,False
260,NORMAL,195,True
260,NORMAL,210,False
260,NORMAL,748,False
260,NORMAL,762,False
261,NORMAL,9,False
261,NORMAL,27,False
261,NORMAL,175,False
261,NORMAL,753,False
261,NORMAL,810,False
262,NORMAL,27,False
262,NORMAL,57,False
262,NORMAL,175,False
262,NORMAL,734,False
262,NORMAL,735,False
262,NORMAL,772,False
262,NORMAL,856,False
262,NORMAL,857,False
263,GALARIAN,9,False
263,GALARIAN,85,False
263,GALARIAN,89,False
263,GALARIAN,753,False
263,GALARIAN,814,False
263,NORMAL,9,False
263,NORMAL,49,False
263,NORMAL,168,False
263,NORMAL,753,False
263,NORMAL,773,False
263,NORMAL,926,False
264,GALARIAN,9,False
264,GALARIAN,61,False
264,GALARIAN,89,False
264,GALARIAN,744,False
264,GALARIAN,810,False
264,NORMAL,9,False
264,NORMAL,48,False
264,NORMAL,85,False
264,NORMAL,168,False
264,NORMAL,745,False
264,NORMAL,753,False
264,NORMAL,926,False
265,NORMAL,91,False
265,NORMAL,733,False
265,NORMAL,753,False
266,NORMAL,91,False
266,NORMAL,733,False
266,NORMAL,768,False
267,NORMAL,26,False
267,NORMAL,82,False
267,NORMAL,158,False
267,NORMAL,792,False
267,NORMAL,793,False
268,NORMAL,91,False
268,NORMAL,733,False
268,NORMAL,768,False
269,NORMAL,26,False
269,NORMAL,59,False
269,NORMAL,158,False
269,NORMAL,767,False
269,NORMAL,793,False
270,NORMAL,29,False
270,NORMAL,72,False
270,NORMAL,169,False
270,NORMAL,747,False
270,NORMAL,762,False
271,NORMAL,19,False
271,NORMAL,29,False
271,NORMAL,72,False
271,NORMAL,168,False
271,NORMAL,747,False
271,NORMAL,769,False
272,NORMAL,19,False
272,NORMAL,20,False
272,NORMAL,72,False
272,NORMAL,73,False
272,NORMAL,79,False
272,NORMAL,169,False
272,NORMAL,191,False
272,NORMAL,235,False
272,NORMAL,747,False
272,NORMAL,769,False
272,NORMAL,795,False
273,NORMAL,168,False
273,NORMAL,169,False
273,NORMAL,176,False
273,NORMAL,751,False
273,NORMAL,803,False
274,NORMAL,80,False
274,NORMAL,168,False
274,NORMAL,176,False
274,NORMAL,747,False
274,NORMAL,770,False
275,NORMAL,80,False
275,NORMAL,83,False
275,NORMAL,176,False
275,NORMAL,207,False
275,NORMAL,747,False
275,NORMAL,770,False
275,NORMAL,803,True
275,NORMAL,810,False
276,NORMAL,22,False
276,NORMAL,743,False
276,NORMAL,751,False
277,NORMAL,22,False
277,NORMAL,152,False
277,NORMAL,153,False
277,NORMAL,742,False
277,NORMAL,771,False
278,NORMAL,19,False
278,NORMAL,71,False
278,NORMAL,82,False
278,NORMAL,751,False
278,NORMAL,762,False
279,NORMAL,20,False
279,NORMAL,73,False
279,NORMAL,83,False
279,NORMAL,191,False
279,NORMAL,742,False
279,NORMAL,762,False
280,NORMAL,35,False
280,NORMAL,40,False
280,NORMAL,53,False
280,NORMAL,767,False
280,NORMAL,781,False
281,NORMAL,40,False
281,NORMAL,53,False
281,NORMAL,54,False
281,NORMAL,74,False
281,NORMAL,278,False
281,NORMAL,767,False
281,NORMAL,781,False
281,NORMAL,880,False
282,NORMAL,43,False
282,NORMAL,55,False
282,NORMAL,74,False
282,NORMAL,218,True
282,NORMAL,278,False
282,NORMAL,767,False
282,NORMAL,781,False
282,NORMAL,850,False
282,NORMAL,880,False
283,NORMAL,29,False
283,NORMAL,32,False
283,NORMAL,65,False
283,NORMAL,733,False
283,NORMAL,769,False
284,NORMAL,29,False
284,NORMAL,42,False
284,NORMAL,82,False
284,NORMAL,158,False
284,NORMAL,202,False
284,NORMAL,787,False
284,NORMAL,792,False
285,NORMAL,34,False
285,NORMAL,168,False
285,NORMAL,169,False
285,NORMAL,753,False
285,NORMAL,803,False
286,NORMAL,34,False
286,NORMAL,59,False
286,NORMAL,142,False
286,NORMAL,168,True
286,NORMAL,775,False
286,NORMAL,803,False
286,NORMAL,932,False
287,NORMAL,28,False
287,NORMAL,84,False
287,NORMAL,89,False
287,NORMAL,819,False
288,NORMAL,38,False
288,NORMAL,63,False
288,NORMAL,84,False
288,NORMAL,89,False
288,NORMAL,752,False
288,NORMAL,775,False
289,NORMAL,2,False
289,NORMAL,12,False
289,NORMAL,57,False
289,NORMAL,89,True
289,NORMAL,819,False
290,NORMAL,22,False
290,NORMAL,26,False
290,NORMAL,28,False
290,NORMAL,733,False
290,NORMAL,752,False
291,NORMAL,22,False
291,NORMAL,26,False
291,NORMAL,43,False
291,NORMAL,732,False
291,NORMAL,760,False
292,NORMAL,9,False
